年份,季度,地块名,地块id,黄豆,黑豆,红豆,绿豆,爬豆,小麦,玉米,谷子,高粱,黍子,荞麦,南瓜,红薯,莜麦,大麦,水稻,豇豆,刀豆,芸豆,土豆,西红柿,茄子,菠菜,青椒,菜花,包菜,油麦菜,小青菜,黄瓜,生菜,辣椒,空心菜,黄心菜,芹菜,大白菜,白萝卜,红萝卜,榆黄菇,香菇,白灵菇,羊肚菌,种植上限
2023,1,B6,12,400.0,400.0,350.0,350.0,350.0,450.0,500.0,360.0,400.0,360.0,350.0,1000.0,2000.0,400.0,350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,86.0
2023,1,B7,13,400.0,400.0,350.0,350.0,350.0,450.0,500.0,360.0,400.0,360.0,350.0,1000.0,2000.0,400.0,350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,55.0
2023,1,B8,14,400.0,400.0,350.0,350.0,350.0,450.0,500.0,360.0,400.0,360.0,350.0,1000.0,2000.0,400.0,350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.0
2023,1,B9,15,400.0,400.0,350.0,350.0,350.0,450.0,500.0,360.0,400.0,360.0,350.0,1000.0,2000.0,400.0,350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,50.0
2023,1,B10,16,400.0,400.0,350.0,350.0,350.0,450.0,500.0,360.0,400.0,360.0,350.0,1000.0,2000.0,400.0,350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.0
2023,1,B11,17,400.0,400.0,350.0,350.0,350.0,450.0,500.0,360.0,400.0,360.0,350.0,1000.0,2000.0,400.0,350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,60.0
2023,1,B12,18,400.0,400.0,350.0,350.0,350.0,450.0,500.0,360.0,400.0,360.0,350.0,1000.0,2000.0,400.0,350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,45.0
2023,1,B13,19,400.0,400.0,350.0,350.0,350.0,450.0,500.0,360.0,400.0,360.0,350.0,1000.0,2000.0,400.0,350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0
2023,1,B14,20,400.0,400.0,350.0,350.0,350.0,450.0,500.0,360.0,400.0,360.0,350.0,1000.0,2000.0,400.0,350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0
2023,1,C1,21,400.0,400.0,350.0,350.0,350.0,450.0,500.0,360.0,400.0,360.0,350.0,1000.0,2000.0,400.0,350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0
2023,1,C2,22,400.0,400.0,350.0,350.0,350.0,450.0,500.0,360.0,400.0,360.0,350.0,1000.0,2000.0,400.0,350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0
2023,1,C3,23,400.0,400.0,350.0,350.0,350.0,450.0,500.0,360.0,400.0,360.0,350.0,1000.0,2000.0,400.0,350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0
2023,1,C4,24,400.0,400.0,350.0,350.0,350.0,450.0,500.0,360.0,400.0,360.0,350.0,1000.0,2000.0,400.0,350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0
2023,1,C5,25,400.0,400.0,350.0,350.0,350.0,450.0,500.0,360.0,400.0,360.0,350.0,1000.0,2000.0,400.0,350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0
2023,1,C6,26,400.0,400.0,350.0,350.0,350.0,450.0,500.0,360.0,400.0,360.0,350.0,1000.0,2000.0,400.0,350.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0
2023,1,D1,27,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,680.0,2000.0,1000.0,2000.0,2000.0,2000.0,2000.0,2300.0,1600.0,2400.0,2900.0,1600.0,1600.0,2900.0,1600.0,1000.0,4100.0,2000.0,900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0
2023,1,D2,28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,680.0,2000.0,1000.0,2000.0,2000.0,2000.0,2000.0,2300.0,1600.0,2400.0,2900.0,1600.0,1600.0,2900.0,1600.0,1000.0,4100.0,2000.0,900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
2023,1,D3,29,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,680.0,2000.0,1000.0,2000.0,2000.0,2000.0,2000.0,2300.0,1600.0,2400.0,2900.0,1600.0,1600.0,2900.0,1600.0,1000.0,4100.0,2000.0,900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0
2023,1,D4,30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,680.0,2000.0,1000.0,2000.0,2000.0,2000.0,2000.0,2300.0,1600.0,2400.0,2900.0,1600.0,1600.0,2900.0,1600.0,1000.0,4100.0,2000.0,900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0
2023,1,D5,31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,680.0,2000.0,1000.0,2000.0,2000.0,2000.0,2000.0,2300.0,1600.0,2400.0,2900.0,1600.0,1600.0,2900.0,1600.0,1000.0,4100.0,2000.0,900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0
2023,1,D6,32,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,680.0,2000.0,1000.0,2000.0,2000.0,2000.0,2000.0,2300.0,1600.0,2400.0,2900.0,1600.0,1600.0,2900.0,1600.0,1000.0,4100.0,2000.0,900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0
2023,1,D7,33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,680.0,2000.0,1000.0,2000.0,2000.0,2000.0,2000.0,2300.0,1600.0,2400.0,2900.0,1600.0,1600.0,2900.0,1600.0,1000.0,4100.0,2000.0,900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.0
2023,1,D8,34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,680.0,2000.0,1000.0,2000.0,2000.0,2000.0,2000.0,2300.0,1600.0,2400.0,2900.0,1600.0,1600.0,2900.0,1600.0,1000.0,4100.0,2000.0,900.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0
2023,1,E1,35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2400.0,1200.0,2400.0,2400.0,2400.0,2400.0,2700.0,2000.0,3000.0,3500.0,2000.0,2000.0,3500.0,2000.0,1200.0,5000.0,2500.0,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6
2023,1,E2,36,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2400.0,1200.0,2400.0,2400.0,2400.0,2400.0,2700.0,2000.0,3000.0,3500.0,2000.0,2000.0,3500.0,2000.0,1200.0,5000.0,2500.0,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6
2023,1,E3,37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2400.0,1200.0,2400.0,2400.0,2400.0,2400.0,2700.0,2000.0,3000.0,3500.0,2000.0,2000.0,3500.0,2000.0,1200.0,5000.0,2500.0,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6
2023,1,E4,38,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2400.0,1200.0,2400.0,2400.0,2400.0,2400.0,2700.0,2000.0,3000.0,3500.0,2000.0,2000.0,3500.0,2000.0,1200.0,5000.0,2500.0,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6
2023,1,E5,39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2400.0,1200.0,2400.0,2400.0,2400.0,2400.0,2700.0,2000.0,3000.0,3500.0,2000.0,2000.0,3500.0,2000.0,1200.0,5000.0,2500.0,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6
2023,1,E6,40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2400.0,1200.0,2400.0,2400.0,2400.0,2400.0,2700.0,2000.0,3000.0,3500.0,2000.0,2000.0,3500.0,2000.0,1200.0,5000.0,2500.0,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6
2023,1,E7,41,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2400.0,1200.0,2400.0,2400.0,2400.0,2400.0,2700.0,2000.0,3000.0,3500.0,2000.0,2000.0,3500.0,2000.0,1200.0,5000.0,2500.0,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6
2023,1,E8,42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2400.0,1200.0,2400.0,2400.0,2400.0,2400.0,2700.0,2000.0,3000.0,3500.0,2000.0,2000.0,3500.0,2000.0,1200.0,5000.0,2500.0,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6
2023,1,E9,43,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2400.0,1200.0,2400.0,2400.0,2400.0,2400.0,2700.0,2000.0,3000.0,3500.0,2000.0,2000.0,3500.0,2000.0,1200.0,5000.0,2500.0,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6
2023,1,E10,44,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2400.0,1200.0,2400.0,2400.0,2400.0,2400.0,2700.0,2000.0,3000.0,3500.0,2000.0,2000.0,3500.0,2000.0,1200.0,5000.0,2500.0,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6
2023,1,E11,45,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2400.0,1200.0,2400.0,2400.0,2400.0,2400.0,2700.0,2000.0,3000.0,3500.0,2000.0,2000.0,3500.0,2000.0,1200.0,5000.0,2500.0,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6
2023,1,E12,46,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2400.0,1200.0,2400.0,2400.0,2400.0,2400.0,2700.0,2000.0,3000.0,3500.0,2000.0,2000.0,3500.0,2000.0,1200.0,5000.0,2500.0,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6
2023,1,E13,47,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2400.0,1200.0,2400.0,2400.0,2400.0,2400.0,2700.0,2000.0,3000.0,3500.0,2000.0,2000.0,3500.0,2000.0,1200.0,5000.0,2500.0,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6
2023,1,E14,48,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2400.0,1200.0,2400.0,2400.0,2400.0,2400.0,2700.0,2000.0,3000.0,3500.0,2000.0,2000.0,3500.0,2000.0,1200.0,5000.0,2500.0,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6
2023,1,E15,49,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2400.0,1200.0,2400.0,2400.0,2400.0,2400.0,2700.0,2000.0,3000.0,3500.0,2000.0,2000.0,3500.0,2000.0,1200.0,5000.0,2500.0,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6
2023,1,E16,50,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2400.0,1200.0,2400.0,2400.0,2400.0,2400.0,2700.0,2000.0,3000.0,3500.0,2000.0,2000.0,3500.0,2000.0,1200.0,5000.0,2500.0,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6
2023,1,F1,51,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2400.0,1200.0,2400.0,2400.0,2400.0,2400.0,2700.0,2000.0,3000.0,3500.0,2000.0,2000.0,3500.0,2000.0,1200.0,5000.0,2500.0,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6
2023,1,F2,52,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2400.0,1200.0,2400.0,2400.0,2400.0,2400.0,2700.0,2000.0,3000.0,3500.0,2000.0,2000.0,3500.0,2000.0,1200.0,5000.0,2500.0,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6
2023,1,F3,53,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2400.0,1200.0,2400.0,2400.0,2400.0,2400.0,2700.0,2000.0,3000.0,3500.0,2000.0,2000.0,3500.0,2000.0,1200.0,5000.0,2500.0,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6
2023,1,F4,54,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2400.0,1200.0,2400.0,2400.0,2400.0,2400.0,2700.0,2000.0,3000.0,3500.0,2000.0,2000.0,3500.0,2000.0,1200.0,5000.0,2500.0,1100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6
2023,2,D1,55,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,500.0,500.0,0.0,0.0,0.0,0.0,15.0
2023,2,D2,56,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,500.0,500.0,0.0,0.0,0.0,0.0,10.0
2023,2,D3,57,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,500.0,500.0,0.0,0.0,0.0,0.0,14.0
2023,2,D4,58,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,500.0,500.0,0.0,0.0,0.0,0.0,6.0
2023,2,D5,59,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,500.0,500.0,0.0,0.0,0.0,0.0,10.0
2023,2,D6,60,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,500.0,500.0,0.0,0.0,0.0,0.0,12.0
2023,2,D7,61,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,500.0,500.0,0.0,0.0,0.0,0.0,22.0
2023,2,D8,62,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2000.0,500.0,500.0,0.0,0.0,0.0,0.0,20.0
2023,2,E1,63,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,2000.0,10000.0,10000.0,0.6
2023,2,E2,64,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,2000.0,10000.0,10000.0,0.6
2023,2,E3,65,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,2000.0,10000.0,10000.0,0.6
2023,2,E4,66,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,2000.0,10000.0,10000.0,0.6
2023,2,E5,67,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,2000.0,10000.0,10000.0,0.6
2023,2,E6,68,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,2000.0,10000.0,10000.0,0.6
2023,2,E7,69,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,2000.0,10000.0,10000.0,0.6
2023,2,E8,70,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,2000.0,10000.0,10000.0,0.6
2023,2,E9,71,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,2000.0,10000.0,10000.0,0.6
2023,2,E10,72,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3000.0,2000.0,10000.0,10000.0,0.6
