年份,季度,地块名,地块id,黄豆,黑豆,红豆,绿豆,爬豆,小麦,玉米,谷子,高粱,黍子,荞麦,南瓜,红薯,莜麦,大麦,水稻,豇豆,刀豆,芸豆,土豆,西红柿,茄子,菠菜,青椒,菜花,包菜,油麦菜,小青菜,黄瓜,生菜,辣椒,空心菜,黄心菜,芹菜,大白菜,白萝卜,红萝卜,榆黄菇,香菇,白灵菇,羊肚菌,种植上限
2023,1,B9,15,57000,21850,22400,33040,9875,170840,132750,71400,30000,12500,1500,35100,36000,14000,10000,21000,36480,26880,6480,30000,35400,43200,0,1800,3600,4050,4500,34400,9000,1500,1200,3600,1800,0,0,0,0,0,0,0,0,50
2023,1,B10,16,57000,21850,22400,33040,9875,170840,132750,71400,30000,12500,1500,35100,36000,14000,10000,21000,36480,26880,6480,30000,35400,43200,0,1800,3600,4050,4500,34400,9000,1500,1200,3600,1800,0,0,0,0,0,0,0,0,25
2023,1,B11,17,57000,21850,22400,33040,9875,170840,132750,71400,30000,12500,1500,35100,36000,14000,10000,21000,36480,26880,6480,30000,35400,43200,0,1800,3600,4050,4500,34400,9000,1500,1200,3600,1800,0,0,0,0,0,0,0,0,60
2023,1,B12,18,57000,21850,22400,33040,9875,170840,132750,71400,30000,12500,1500,35100,36000,14000,10000,21000,36480,26880,6480,30000,35400,43200,0,1800,3600,4050,4500,34400,9000,1500,1200,3600,1800,0,0,0,0,0,0,0,0,45
2023,1,B13,19,57000,21850,22400,33040,9875,170840,132750,71400,30000,12500,1500,35100,36000,14000,10000,21000,36480,26880,6480,30000,35400,43200,0,1800,3600,4050,4500,34400,9000,1500,1200,3600,1800,0,0,0,0,0,0,0,0,35
2023,1,B14,20,57000,21850,22400,33040,9875,170840,132750,71400,30000,12500,1500,35100,36000,14000,10000,21000,36480,26880,6480,30000,35400,43200,0,1800,3600,4050,4500,34400,9000,1500,1200,3600,1800,0,0,0,0,0,0,0,0,20
2023,1,C1,21,57000,21850,22400,33040,9875,170840,132750,71400,30000,12500,1500,35100,36000,14000,10000,21000,36480,26880,6480,30000,35400,43200,0,1800,3600,4050,4500,34400,9000,1500,1200,3600,1800,0,0,0,0,0,0,0,0,15
2023,1,C2,22,57000,21850,22400,33040,9875,170840,132750,71400,30000,12500,1500,35100,36000,14000,10000,21000,36480,26880,6480,30000,35400,43200,0,1800,3600,4050,4500,34400,9000,1500,1200,3600,1800,0,0,0,0,0,0,0,0,13
2023,1,C3,23,57000,21850,22400,33040,9875,170840,132750,71400,30000,12500,1500,35100,36000,14000,10000,21000,36480,26880,6480,30000,35400,43200,0,1800,3600,4050,4500,34400,9000,1500,1200,3600,1800,0,0,0,0,0,0,0,0,15
2023,1,C4,24,57000,21850,22400,33040,9875,170840,132750,71400,30000,12500,1500,35100,36000,14000,10000,21000,36480,26880,6480,30000,35400,43200,0,1800,3600,4050,4500,34400,9000,1500,1200,3600,1800,0,0,0,0,0,0,0,0,18
2023,1,C5,25,57000,21850,22400,33040,9875,170840,132750,71400,30000,12500,1500,35100,36000,14000,10000,21000,36480,26880,6480,30000,35400,43200,0,1800,3600,4050,4500,34400,9000,1500,1200,3600,1800,0,0,0,0,0,0,0,0,27
2023,1,C6,26,57000,21850,22400,33040,9875,170840,132750,71400,30000,12500,1500,35100,36000,14000,10000,21000,36480,26880,6480,30000,35400,43200,0,1800,3600,4050,4500,34400,9000,1500,1200,3600,1800,0,0,0,0,0,0,0,0,20
2023,1,D1,27,57000,21850,22400,33040,9875,170840,132750,71400,30000,12500,1500,35100,36000,14000,10000,21000,36480,26880,6480,30000,35400,43200,0,1800,3600,4050,4500,34400,9000,1500,1200,3600,1800,0,0,0,0,0,0,0,0,15
2023,1,D2,28,57000,21850,22400,33040,9875,170840,132750,71400,30000,12500,1500,35100,36000,14000,10000,21000,36480,26880,6480,30000,35400,43200,0,1800,3600,4050,4500,34400,9000,1500,1200,3600,1800,0,0,0,0,0,0,0,0,10
2023,1,D3,29,57000,21850,22400,33040,9875,170840,132750,71400,30000,12500,1500,35100,36000,14000,10000,21000,36480,26880,6480,30000,35400,43200,0,1800,3600,4050,4500,34400,9000,1500,1200,3600,1800,0,0,0,0,0,0,0,0,14
2023,1,D4,30,57000,21850,22400,33040,9875,170840,132750,71400,30000,12500,1500,35100,36000,14000,10000,21000,36480,26880,6480,30000,35400,43200,0,1800,3600,4050,4500,34400,9000,1500,1200,3600,1800,0,0,0,0,0,0,0,0,6
2023,1,D5,31,57000,21850,22400,33040,9875,170840,132750,71400,30000,12500,1500,35100,36000,14000,10000,21000,36480,26880,6480,30000,35400,43200,0,1800,3600,4050,4500,34400,9000,1500,1200,3600,1800,0,0,0,0,0,0,0,0,10
2023,1,D6,32,57000,21850,22400,33040,9875,170840,132750,71400,30000,12500,1500,35100,36000,14000,10000,21000,36480,26880,6480,30000,35400,43200,0,1800,3600,4050,4500,34400,9000,1500,1200,3600,1800,0,0,0,0,0,0,0,0,12
2023,1,D7,33,57000,21850,22400,33040,9875,170840,132750,71400,30000,12500,1500,35100,36000,14000,10000,21000,36480,26880,6480,30000,35400,43200,0,1800,3600,4050,4500,34400,9000,1500,1200,3600,1800,0,0,0,0,0,0,0,0,22
2023,1,D8,34,57000,21850,22400,33040,9875,170840,132750,71400,30000,12500,1500,35100,36000,14000,10000,21000,36480,26880,6480,30000,35400,43200,0,1800,3600,4050,4500,34400,9000,1500,1200,3600,1800,0,0,0,0,0,0,0,0,20
2023,1,E1,35,57000,21850,22400,33040,9875,170840,132750,71400,30000,12500,1500,35100,36000,14000,10000,21000,36480,26880,6480,30000,35400,43200,0,1800,3600,4050,4500,34400,9000,1500,1200,3600,1800,0,0,0,0,0,0,0,0,0.6
2023,1,E2,36,57000,21850,22400,33040,9875,170840,132750,71400,30000,12500,1500,35100,36000,14000,10000,21000,36480,26880,6480,30000,35400,43200,0,1800,3600,4050,4500,34400,9000,1500,1200,3600,1800,0,0,0,0,0,0,0,0,0.6
2023,1,E3,37,57000,21850,22400,33040,9875,170840,132750,71400,30000,12500,1500,35100,36000,14000,10000,21000,36480,26880,6480,30000,35400,43200,0,1800,3600,4050,4500,34400,9000,1500,1200,3600,1800,0,0,0,0,0,0,0,0,0.6
2023,1,E4,38,57000,21850,22400,33040,9875,170840,132750,71400,30000,12500,1500,35100,36000,14000,10000,21000,36480,26880,6480,30000,35400,43200,0,1800,3600,4050,4500,34400,9000,1500,1200,3600,1800,0,0,0,0,0,0,0,0,0.6
2023,1,E5,39,57000,21850,22400,33040,9875,170840,132750,71400,30000,12500,1500,35100,36000,14000,10000,21000,36480,26880,6480,30000,35400,43200,0,1800,3600,4050,4500,34400,9000,1500,1200,3600,1800,0,0,0,0,0,0,0,0,0.6
2023,1,E6,40,57000,21850,22400,33040,9875,170840,132750,71400,30000,12500,1500,35100,36000,14000,10000,21000,36480,26880,6480,30000,35400,43200,0,1800,3600,4050,4500,34400,9000,1500,1200,3600,1800,0,0,0,0,0,0,0,0,0.6
2023,1,E7,41,57000,21850,22400,33040,9875,170840,132750,71400,30000,12500,1500,35100,36000,14000,10000,21000,36480,26880,6480,30000,35400,43200,0,1800,3600,4050,4500,34400,9000,1500,1200,3600,1800,0,0,0,0,0,0,0,0,0.6
2023,1,E8,42,57000,21850,22400,33040,9875,170840,132750,71400,30000,12500,1500,35100,36000,14000,10000,21000,36480,26880,6480,30000,35400,43200,0,1800,3600,4050,4500,34400,9000,1500,1200,3600,1800,0,0,0,0,0,0,0,0,0.6
2023,1,E9,43,57000,21850,22400,33040,9875,170840,132750,71400,30000,12500,1500,35100,36000,14000,10000,21000,36480,26880,6480,30000,35400,43200,0,1800,3600,4050,4500,34400,9000,1500,1200,3600,1800,0,0,0,0,0,0,0,0,0.6
2023,1,E10,44,57000,21850,22400,33040,9875,170840,132750,71400,30000,12500,1500,35100,36000,14000,10000,21000,36480,26880,6480,30000,35400,43200,0,1800,3600,4050,4500,34400,9000,1500,1200,3600,1800,0,0,0,0,0,0,0,0,0.6
2023,1,E11,45,57000,21850,22400,33040,9875,170840,132750,71400,30000,12500,1500,35100,36000,14000,10000,21000,36480,26880,6480,30000,35400,43200,0,1800,3600,4050,4500,34400,9000,1500,1200,3600,1800,0,0,0,0,0,0,0,0,0.6
2023,1,E12,46,57000,21850,22400,33040,9875,170840,132750,71400,30000,12500,1500,35100,36000,14000,10000,21000,36480,26880,6480,30000,35400,43200,0,1800,3600,4050,4500,34400,9000,1500,1200,3600,1800,0,0,0,0,0,0,0,0,0.6
2023,1,E13,47,57000,21850,22400,33040,9875,170840,132750,71400,30000,12500,1500,35100,36000,14000,10000,21000,36480,26880,6480,30000,35400,43200,0,1800,3600,4050,4500,34400,9000,1500,1200,3600,1800,0,0,0,0,0,0,0,0,0.6
2023,1,E14,48,57000,21850,22400,33040,9875,170840,132750,71400,30000,12500,1500,35100,36000,14000,10000,21000,36480,26880,6480,30000,35400,43200,0,1800,3600,4050,4500,34400,9000,1500,1200,3600,1800,0,0,0,0,0,0,0,0,0.6
2023,1,E15,49,57000,21850,22400,33040,9875,170840,132750,71400,30000,12500,1500,35100,36000,14000,10000,21000,36480,26880,6480,30000,35400,43200,0,1800,3600,4050,4500,34400,9000,1500,1200,3600,1800,0,0,0,0,0,0,0,0,0.6
2023,1,E16,50,57000,21850,22400,33040,9875,170840,132750,71400,30000,12500,1500,35100,36000,14000,10000,21000,36480,26880,6480,30000,35400,43200,0,1800,3600,4050,4500,34400,9000,1500,1200,3600,1800,0,0,0,0,0,0,0,0,0.6
2023,1,F1,51,57000,21850,22400,33040,9875,170840,132750,71400,30000,12500,1500,35100,36000,14000,10000,21000,36480,26880,6480,30000,35400,43200,0,1800,3600,4050,4500,34400,9000,1500,1200,3600,1800,0,0,0,0,0,0,0,0,0.6
2023,1,F2,52,57000,21850,22400,33040,9875,170840,132750,71400,30000,12500,1500,35100,36000,14000,10000,21000,36480,26880,6480,30000,35400,43200,0,1800,3600,4050,4500,34400,9000,1500,1200,3600,1800,0,0,0,0,0,0,0,0,0.6
2023,1,F3,53,57000,21850,22400,33040,9875,170840,132750,71400,30000,12500,1500,35100,36000,14000,10000,21000,36480,26880,6480,30000,35400,43200,0,1800,3600,4050,4500,34400,9000,1500,1200,3600,1800,0,0,0,0,0,0,0,0,0.6
2023,1,F4,54,57000,21850,22400,33040,9875,170840,132750,71400,30000,12500,1500,35100,36000,14000,10000,21000,36480,26880,6480,30000,35400,43200,0,1800,3600,4050,4500,34400,9000,1500,1200,3600,1800,0,0,0,0,0,0,0,0,0.6
2023,2,D1,55,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,810,2160,900,810,0,0,0,1080,4050,1350,0,0,0,1800,150000,100000,36000,9000,7200,18000,4200,15
2023,2,D2,56,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,810,2160,900,810,0,0,0,1080,4050,1350,0,0,0,1800,150000,100000,36000,9000,7200,18000,4200,10
2023,2,D3,57,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,810,2160,900,810,0,0,0,1080,4050,1350,0,0,0,1800,150000,100000,36000,9000,7200,18000,4200,14
2023,2,D4,58,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,810,2160,900,810,0,0,0,1080,4050,1350,0,0,0,1800,150000,100000,36000,9000,7200,18000,4200,6
2023,2,D5,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,810,2160,900,810,0,0,0,1080,4050,1350,0,0,0,1800,150000,100000,36000,9000,7200,18000,4200,10
2023,2,D6,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,810,2160,900,810,0,0,0,1080,4050,1350,0,0,0,1800,150000,100000,36000,9000,7200,18000,4200,12
2023,2,D7,61,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,810,2160,900,810,0,0,0,1080,4050,1350,0,0,0,1800,150000,100000,36000,9000,7200,18000,4200,22
2023,2,D8,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,810,2160,900,810,0,0,0,1080,4050,1350,0,0,0,1800,150000,100000,36000,9000,7200,18000,4200,20
2023,2,E1,63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,810,2160,900,810,0,0,0,1080,4050,1350,0,0,0,1800,150000,100000,36000,9000,7200,18000,4200,0.6
2023,2,E2,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,810,2160,900,810,0,0,0,1080,4050,1350,0,0,0,1800,150000,100000,36000,9000,7200,18000,4200,0.6
2023,2,E3,65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,810,2160,900,810,0,0,0,1080,4050,1350,0,0,0,1800,150000,100000,36000,9000,7200,18000,4200,0.6
2023,2,E4,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,810,2160,900,810,0,0,0,1080,4050,1350,0,0,0,1800,150000,100000,36000,9000,7200,18000,4200,0.6
2023,2,E5,67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,810,2160,900,810,0,0,0,1080,4050,1350,0,0,0,1800,150000,100000,36000,9000,7200,18000,4200,0.6
2023,2,E6,68,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,810,2160,900,810,0,0,0,1080,4050,1350,0,0,0,1800,150000,100000,36000,9000,7200,18000,4200,0.6
2023,2,E7,69,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,810,2160,900,810,0,0,0,1080,4050,1350,0,0,0,1800,150000,100000,36000,9000,7200,18000,4200,0.6
2023,2,E8,70,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,810,2160,900,810,0,0,0,1080,4050,1350,0,0,0,1800,150000,100000,36000,9000,7200,18000,4200,0.6
2023,2,E9,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,810,2160,900,810,0,0,0,1080,4050,1350,0,0,0,1800,150000,100000,36000,9000,7200,18000,4200,0.6
2023,2,E10,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,810,2160,900,810,0,0,0,1080,4050,1350,0,0,0,1800,150000,100000,36000,9000,7200,18000,4200,0.6
2023,2,E11,73,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,810,2160,900,810,0,0,0,1080,4050,1350,0,0,0,1800,150000,100000,36000,9000,7200,18000,4200,0.6
2023,2,E12,74,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,810,2160,900,810,0,0,0,1080,4050,1350,0,0,0,1800,150000,100000,36000,9000,7200,18000,4200,0.6
2023,2,E13,75,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,810,2160,900,810,0,0,0,1080,4050,1350,0,0,0,1800,150000,100000,36000,9000,7200,18000,4200,0.6
2023,2,E14,76,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,810,2160,900,810,0,0,0,1080,4050,1350,0,0,0,1800,150000,100000,36000,9000,7200,18000,4200,0.6
2023,2,E15,77,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,810,2160,900,810,0,0,0,1080,4050,1350,0,0,0,1800,150000,100000,36000,9000,7200,18000,4200,0.6
2023,2,E16,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,810,2160,900,810,0,0,0,1080,4050,1350,0,0,0,1800,150000,100000,36000,9000,7200,18000,4200,0.6
2023,2,F1,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,810,2160,900,810,0,0,0,1080,4050,1350,0,0,0,1800,150000,100000,36000,9000,7200,18000,4200,0.6
2023,2,F2,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,810,2160,900,810,0,0,0,1080,4050,1350,0,0,0,1800,150000,100000,36000,9000,7200,18000,4200,0.6
2023,2,F3,81,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,810,2160,900,810,0,0,0,1080,4050,1350,0,0,0,1800,150000,100000,36000,9000,7200,18000,4200,0.6
2023,2,F4,82,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,810,2160,900,810,0,0,0,1080,4050,1350,0,0,0,1800,150000,100000,36000,9000,7200,18000,4200,0.6
2024,1,A1,83,57000,21850,22400,33040,9875,170840,132750,71400,30000,12500,1500,35100,36000,14000,10000,21000,36480,26880,6480,30000,35400,43200,0,1800,3600,4050,4500,34400,9000,1500,1200,3600,1800,0,0,0,0,0,0,0,0,80
2024,1,A2,84,57000,21850,22400,33040,9875,170840,132750,71400,30000,12500,1500,35100,36000,14000,10000,21000,36480,26880,6480,30000,35400,43200,0,1800,3600,4050,4500,34400,9000,1500,1200,3600,1800,0,0,0,0,0,0,0,0,55
2024,1,A3,85,57000,21850,22400,33040,9875,170840,132750,71400,30000,12500,1500,35100,36000,14000,10000,21000,36480,26880,6480,30000,35400,43200,0,1800,3600,4050,4500,34400,9000,1500,1200,3600,1800,0,0,0,0,0,0,0,0,35
2024,1,A4,86,57000,21850,22400,33040,9875,170840,132750,71400,30000,12500,1500,35100,36000,14000,10000,21000,36480,26880,6480,30000,35400,43200,0,1800,3600,4050,4500,34400,9000,1500,1200,3600,1800,0,0,0,0,0,0,0,0,72
2024,1,A5,87,57000,21850,22400,33040,9875,170840,132750,71400,30000,12500,1500,35100,36000,14000,10000,21000,36480,26880,6480,30000,35400,43200,0,1800,3600,4050,4500,34400,9000,1500,1200,3600,1800,0,0,0,0,0,0,0,0,68
2024,1,A6,88,57000,21850,22400,33040,9875,170840,132750,71400,30000,12500,1500,35100,36000,14000,10000,21000,36480,26880,6480,30000,35400,43200,0,1800,3600,4050,4500,34400,9000,1500,1200,3600,1800,0,0,0,0,0,0,0,0,55
2024,1,B1,89,57000,21850,22400,33040,9875,170840,132750,71400,30000,12500,1500,35100,36000,14000,10000,21000,36480,26880,6480,30000,35400,43200,0,1800,3600,4050,4500,34400,9000,1500,1200,3600,1800,0,0,0,0,0,0,0,0,60
2024,1,B2,90,57000,21850,22400,33040,9875,170840,132750,71400,30000,12500,1500,35100,36000,14000,10000,21000,36480,26880,6480,30000,35400,43200,0,1800,3600,4050,4500,34400,9000,1500,1200,3600,1800,0,0,0,0,0,0,0,0,46
2024,1,B3,91,57000,21850,22400,33040,9875,170840,132750,71400,30000,12500,1500,35100,36000,14000,10000,21000,36480,26880,6480,30000,35400,43200,0,1800,3600,4050,4500,34400,9000,1500,1200,3600,1800,0,0,0,0,0,0,0,0,40
2024,1,B4,92,57000,21850,22400,33040,9875,170840,132750,71400,30000,12500,1500,35100,36000,14000,10000,21000,36480,26880,6480,30000,35400,43200,0,1800,3600,4050,4500,34400,9000,1500,1200,3600,1800,0,0,0,0,0,0,0,0,28
2024,1,B5,93,57000,21850,22400,33040,9875,170840,132750,71400,30000,12500,1500,35100,36000,14000,10000,21000,36480,26880,6480,30000,35400,43200,0,1800,3600,4050,4500,34400,9000,1500,1200,3600,1800,0,0,0,0,0,0,0,0,25
2024,1,B6,94,57000,21850,22400,33040,9875,170840,132750,71400,30000,12500,1500,35100,36000,14000,10000,21000,36480,26880,6480,30000,35400,43200,0,1800,3600,4050,4500,34400,9000,1500,1200,3600,1800,0,0,0,0,0,0,0,0,86
2024,1,B7,95,57000,21850,22400,33040,9875,170840,132750,71400,30000,12500,1500,35100,36000,14000,10000,21000,36480,26880,6480,30000,35400,43200,0,1800,3600,4050,4500,34400,9000,1500,1200,3600,1800,0,0,0,0,0,0,0,0,55
2024,1,B8,96,57000,21850,22400,33040,9875,170840,132750,71400,30000,12500,1500,35100,36000,14000,10000,21000,36480,26880,6480,30000,35400,43200,0,1800,3600,4050,4500,34400,9000,1500,1200,3600,1800,0,0,0,0,0,0,0,0,44
2024,1,B9,97,57000,21850,22400,33040,9875,170840,132750,71400,30000,12500,1500,35100,36000,14000,10000,21000,36480,26880,6480,30000,35400,43200,0,1800,3600,4050,4500,34400,9000,1500,1200,3600,1800,0,0,0,0,0,0,0,0,50
2024,1,B10,98,57000,21850,22400,33040,9875,170840,132750,71400,30000,12500,1500,35100,36000,14000,10000,21000,36480,26880,6480,30000,35400,43200,0,1800,3600,4050,4500,34400,9000,1500,1200,3600,1800,0,0,0,0,0,0,0,0,25
2024,1,B11,99,57000,21850,22400,33040,9875,170840,132750,71400,30000,12500,1500,35100,36000,14000,10000,21000,36480,26880,6480,30000,35400,43200,0,1800,3600,4050,4500,34400,9000,1500,1200,3600,1800,0,0,0,0,0,0,0,0,60
2024,1,B12,100,57000,21850,22400,33040,9875,170840,132750,71400,30000,12500,1500,35100,36000,14000,10000,21000,36480,26880,6480,30000,35400,43200,0,1800,3600,4050,4500,34400,9000,1500,1200,3600,1800,0,0,0,0,0,0,0,0,45
2024,1,B13,101,57000,21850,22400,33040,9875,170840,132750,71400,30000,12500,1500,35100,36000,14000,10000,21000,36480,26880,6480,30000,35400,43200,0,1800,3600,4050,4500,34400,9000,1500,1200,3600,1800,0,0,0,0,0,0,0,0,35
2024,1,B14,102,57000,21850,22400,33040,9875,170840,132750,71400,30000,12500,1500,35100,36000,14000,10000,21000,36480,26880,6480,30000,35400,43200,0,1800,3600,4050,4500,34400,9000,1500,1200,3600,1800,0,0,0,0,0,0,0,0,20
2024,1,C1,103,57000,21850,22400,33040,9875,170840,132750,71400,30000,12500,1500,35100,36000,14000,10000,21000,36480,26880,6480,30000,35400,43200,0,1800,3600,4050,4500,34400,9000,1500,1200,3600,1800,0,0,0,0,0,0,0,0,15
2024,1,C2,104,57000,21850,22400,33040,9875,170840,132750,71400,30000,12500,1500,35100,36000,14000,10000,21000,36480,26880,6480,30000,35400,43200,0,1800,3600,4050,4500,34400,9000,1500,1200,3600,1800,0,0,0,0,0,0,0,0,13
2024,1,C3,105,57000,21850,22400,33040,9875,170840,132750,71400,30000,12500,1500,35100,36000,14000,10000,21000,36480,26880,6480,30000,35400,43200,0,1800,3600,4050,4500,34400,9000,1500,1200,3600,1800,0,0,0,0,0,0,0,0,15
2024,1,C4,106,57000,21850,22400,33040,9875,170840,132750,71400,30000,12500,1500,35100,36000,14000,10000,21000,36480,26880,6480,30000,35400,43200,0,1800,3600,4050,4500,34400,9000,1500,1200,3600,1800,0,0,0,0,0,0,0,0,18
2024,1,C5,107,57000,21850,22400,33040,9875,170840,132750,71400,30000,12500,1500,35100,36000,14000,10000,21000,36480,26880,6480,30000,35400,43200,0,1800,3600,4050,4500,34400,9000,1500,1200,3600,1800,0,0,0,0,0,0,0,0,27
2024,1,C6,108,57000,21850,22400,33040,9875,170840,132750,71400,30000,12500,1500,35100,36000,14000,10000,21000,36480,26880,6480,30000,35400,43200,0,1800,3600,4050,4500,34400,9000,1500,1200,3600,1800,0,0,0,0,0,0,0,0,20
2024,1,D1,109,57000,21850,22400,33040,9875,170840,132750,71400,30000,12500,1500,35100,36000,14000,10000,21000,36480,26880,6480,30000,35400,43200,0,1800,3600,4050,4500,34400,9000,1500,1200,3600,1800,0,0,0,0,0,0,0,0,15
2024,1,D2,110,57000,21850,22400,33040,9875,170840,132750,71400,30000,12500,1500,35100,36000,14000,10000,21000,36480,26880,6480,30000,35400,43200,0,1800,3600,4050,4500,34400,9000,1500,1200,3600,1800,0,0,0,0,0,0,0,0,10
2024,1,D3,111,57000,21850,22400,33040,9875,170840,132750,71400,30000,12500,1500,35100,36000,14000,10000,21000,36480,26880,6480,30000,35400,43200,0,1800,3600,4050,4500,34400,9000,1500,1200,3600,1800,0,0,0,0,0,0,0,0,14
